# Generated by ../matriz.pl date: Tue Sep 17 09:43:57 2013
# pairs file: pairs_conservative.txt symetric matrix 173 fragments
8,10,9,17,9,11,10,9,9,9,10,11,9,8,8,11,20,27,9,9,12,9,9,9,140,12,16,9,241,17,9,9,9,168,9,16,14,19,9,8,0,9,9,14,9,12,8,20,8,9,12,201,9,17,12,11,20,19,10,18,9,16,9,9,8,9,12,8,11,8,9,9,9,9,10,14,13,11,8,11,17,14,12,9,19,11,11,9,9,11,20,12,8,8,14,10,19,11,9,14,9,102,14,19,11,10,9,252,7,10,9,9,11,9,162,10,8,9,11,10,18,9,8,9,9,20,201,9,12,9,303,8,9,11,179,8,238,12,9,10,14,7,10,10,19,12,9,9,9,10,9,8,9,10,9,11,12,9,8,9,12,14,17,8,9,14,18,91,241,11,11,11,9
12,13,16,12,13,18,13,13,14,16,13,25,14,8,13,18,20,15,14,14,7,9,9,14,16,10,8,314,16,12,13,16,296,11,14,10,17,10,176,17,9,0,9,11,9,9,8,11,12,16,15,16,9,9,15,11,14,10,12,8,9,13,9,9,12,9,11,8,13,258,331,13,11,16,12,17,9,14,12,16,9,13,13,16,13,12,12,315,87,25,11,7,9,10,17,78,10,11,63,13,391,11,49,10,12,12,14,7,11,12,9,14,13,14,16,10,8,16,13,9,11,16,306,15,13,8,13,9,9,16,13,9,299,11,11,11,16,13,13,9,17,10,10,13,10,25,16,9,9,9,9,9,8,9,11,12,13,14,271,9,13,17,9,8,14,17,10,16,16,11,12,12,14
18,10,156,18,12,15,10,13,10,191,10,14,10,20,13,15,10,13,10,15,12,371,17,10,9,12,12,11,9,18,22,184,11,9,8,13,18,9,11,13,9,9,0,15,17,13,14,10,9,245,9,9,12,17,13,15,12,9,12,8,17,13,10,17,12,290,22,8,15,9,11,10,8,55,12,16,17,10,18,17,8,10,12,190,10,17,10,11,11,17,10,7,8,9,16,9,9,15,12,10,9,9,15,9,10,12,15,9,22,12,224,10,34,10,9,9,12,239,17,12,8,176,9,13,12,10,9,12,13,183,9,10,11,15,9,14,9,13,10,15,18,12,9,10,9,8,243,346,15,12,10,8,223,12,17,17,13,15,9,299,12,16,17,8,15,13,8,13,9,15,12,17,10
8,14,8,8,8,134,11,12,12,8,11,9,12,12,7,114,9,17,12,9,9,15,20,12,11,8,12,11,11,8,12,8,11,11,9,8,15,19,11,15,14,11,15,0,11,15,9,9,14,8,9,11,8,10,14,120,8,19,14,9,10,7,11,11,14,8,12,9,282,44,11,8,9,8,14,15,10,12,8,8,10,8,12,8,8,12,12,11,11,9,9,12,9,19,15,170,19,63,11,8,22,11,233,19,12,14,15,10,12,14,15,12,8,12,11,14,14,8,8,12,15,8,73,14,8,8,10,11,15,8,10,9,11,266,11,24,11,12,8,9,15,8,14,11,19,11,8,15,15,12,12,8,8,12,8,12,7,12,129,8,12,15,10,9,22,15,9,11,11,269,24,12,12
8,12,15,14,11,11,12,21,133,15,12,8,126,9,8,11,17,12,150,8,21,17,9,205,9,10,9,9,9,14,16,15,9,11,8,10,11,15,9,17,9,9,17,11,0,17,9,8,9,17,7,9,11,174,16,8,9,15,9,15,128,15,249,290,10,17,16,9,18,18,9,15,11,9,9,12,210,64,10,15,12,15,21,9,15,8,10,9,14,8,8,16,8,15,9,18,11,8,11,15,18,11,18,15,10,9,8,9,16,9,17,59,15,8,9,12,10,16,15,21,8,9,18,12,11,9,15,288,17,9,9,21,9,11,11,9,9,21,15,11,11,11,12,15,15,11,17,17,11,21,220,8,15,21,8,10,15,8,18,17,21,9,72,9,8,17,15,9,9,11,10,10,8
11,14,13,11,18,14,12,14,17,13,12,160,17,25,10,14,14,9,17,8,14,13,8,17,9,17,25,9,9,11,13,13,9,10,8,17,27,10,9,286,12,9,13,15,17,0,25,14,26,13,25,9,9,21,8,8,8,10,26,14,21,10,17,17,8,13,13,25,15,16,9,16,8,11,26,74,21,17,11,10,11,8,14,13,20,8,17,9,9,8,14,13,80,10,26,15,13,8,9,8,16,10,15,10,17,26,17,8,13,26,8,12,10,8,9,14,26,13,10,14,14,13,15,9,18,8,10,17,279,13,10,11,9,15,10,9,9,14,8,9,39,9,14,8,9,9,13,13,17,14,17,165,13,14,8,33,17,14,15,13,14,40,21,25,17,208,14,9,9,15,8,33,8
12,12,9,12,11,9,12,11,9,9,12,8,9,278,11,9,15,9,9,14,8,14,11,9,9,18,226,12,15,12,12,8,12,8,14,9,12,8,9,25,8,8,14,9,9,25,0,15,18,12,109,15,9,9,14,12,18,8,18,15,11,9,9,9,18,20,12,278,12,11,8,14,9,9,18,9,9,9,11,12,12,24,7,9,14,8,15,12,12,8,15,8,8,8,12,24,8,12,12,24,8,7,12,8,8,18,12,8,12,18,14,9,12,9,15,8,18,12,12,8,15,8,11,9,11,8,8,9,25,12,8,9,12,12,8,232,15,11,14,8,9,12,7,12,8,12,8,20,11,8,9,8,8,8,11,8,9,9,24,8,7,9,11,278,12,25,15,15,15,12,14,8,9
12,8,8,12,11,9,8,9,8,8,8,9,9,15,9,8,268,11,8,9,9,10,12,8,9,11,15,11,20,12,16,8,11,18,9,10,15,63,12,14,20,11,10,9,8,14,15,0,9,8,15,20,8,17,11,9,110,10,12,132,17,10,17,17,9,11,16,15,9,20,8,11,12,8,9,14,17,11,12,9,8,11,9,8,11,9,12,11,12,9,292,16,9,45,15,8,8,7,12,11,20,18,9,23,12,23,9,18,16,9,10,11,9,9,9,8,9,8,10,9,138,8,20,8,11,210,18,17,8,8,20,18,11,9,18,8,20,9,11,11,15,12,8,11,9,12,8,10,9,8,17,9,8,9,9,12,10,9,8,8,9,15,17,15,9,14,182,9,20,9,9,12,9
14,13,9,16,11,24,13,11,19,9,13,9,19,18,13,24,14,16,19,16,10,9,15,19,13,11,9,12,8,18,10,9,12,12,11,9,12,12,8,26,8,12,9,14,9,26,18,9,0,9,9,11,18,16,8,24,18,12,162,15,16,8,9,9,257,9,10,18,14,12,12,16,15,8,314,26,16,19,21,8,16,16,10,9,16,9,9,12,8,9,15,10,9,15,14,14,12,24,18,16,12,12,14,12,9,154,19,8,10,165,12,19,8,19,13,13,320,9,8,10,15,9,28,16,11,9,7,9,9,9,8,9,12,14,12,18,8,10,16,10,26,18,13,13,12,13,9,9,24,10,9,9,9,10,15,9,11,19,28,9,10,26,16,18,19,26,15,13,8,14,161,9,19
8,10,339,8,12,12,10,13,9,374,10,15,9,12,13,12,8,24,9,15,12,232,17,9,9,24,9,8,9,8,10,306,8,9,15,9,9,10,9,13,9,16,245,8,17,13,12,8,9,0,9,9,24,17,13,12,23,10,23,17,17,9,9,17,8,233,10,12,12,9,16,10,15,238,9,17,17,9,8,133,8,10,12,373,10,17,18,8,9,17,15,9,14,9,17,9,10,12,24,10,9,9,8,10,18,23,11,9,10,23,85,9,217,11,9,9,8,414,91,12,15,299,9,24,15,11,9,9,13,365,9,18,9,12,9,12,9,13,10,19,17,24,9,10,10,9,385,223,12,12,9,14,263,12,17,17,24,11,9,279,12,17,17,12,12,13,17,13,9,12,11,17,8
10,9,9,10,13,10,9,16,16,9,9,11,10,127,16,10,15,150,16,9,8,9,11,16,9,13,220,12,12,10,8,9,12,9,9,13,17,11,24,25,12,15,9,9,7,25,109,15,9,9,0,16,9,16,234,10,18,11,18,15,16,12,7,7,9,9,22,152,9,15,8,9,9,9,18,8,16,7,10,12,10,9,16,9,9,11,13,12,12,11,15,22,11,8,15,15,12,10,12,9,15,9,9,11,13,18,10,9,8,18,12,7,12,16,16,15,9,9,12,8,15,9,15,121,11,8,9,7,25,9,9,13,12,9,9,63,16,16,9,22,8,24,15,9,11,12,9,9,10,8,7,11,9,8,11,13,12,10,15,9,16,15,16,131,10,25,15,9,16,9,14,13,7
21,10,8,17,8,13,10,12,9,9,10,11,9,15,56,7,20,13,22,19,12,9,9,22,282,11,16,9,257,17,8,9,9,12,9,12,7,30,9,9,201,16,9,11,9,9,15,20,11,9,16,0,13,17,12,16,20,30,9,7,9,12,9,9,9,9,15,9,11,16,9,19,9,11,9,11,13,22,9,11,17,19,12,9,19,8,11,9,9,8,20,15,8,8,11,16,30,16,9,19,16,12,16,30,11,9,9,20,8,9,9,22,11,9,304,10,8,9,11,10,10,9,16,13,8,20,11,9,9,9,71,8,9,11,12,9,343,12,19,10,11,11,10,10,30,11,9,9,9,10,9,8,9,10,9,8,12,9,16,9,12,11,17,9,9,9,8,233,263,11,11,8,22
8,17,13,12,21,14,17,10,9,24,17,16,9,9,7,14,8,152,11,16,10,12,10,16,13,21,9,9,13,12,15,13,9,9,16,18,8,11,26,9,9,9,12,8,11,9,9,8,18,24,9,13,0,12,9,14,9,11,18,11,12,13,11,11,18,15,8,9,8,8,12,11,16,24,18,10,12,16,14,13,12,17,10,24,11,8,15,12,42,12,8,14,12,11,10,8,24,14,218,17,12,27,8,11,15,13,14,27,14,18,11,16,13,16,13,17,18,24,13,10,7,13,8,221,15,9,27,11,9,24,27,15,12,8,27,9,13,10,11,9,12,201,17,17,11,106,13,15,14,10,11,12,24,10,16,8,18,14,8,15,10,10,12,9,14,11,11,13,13,8,11,8,16
35,15,15,121,12,10,12,21,9,15,12,21,9,16,8,10,17,12,9,8,12,17,8,61,17,11,16,9,17,126,17,15,9,8,8,11,7,16,9,21,17,9,17,10,174,21,9,17,16,17,16,17,12,0,11,10,17,16,9,15,282,15,105,191,10,17,17,16,10,18,9,8,13,15,9,15,332,9,10,15,221,11,21,15,8,8,10,9,9,8,8,17,8,15,8,9,16,8,9,11,18,8,10,16,10,9,9,12,17,9,17,9,15,9,17,12,10,16,15,21,12,15,18,12,12,17,11,144,21,15,11,21,9,10,8,9,17,21,8,12,7,11,12,12,16,9,17,17,11,21,76,21,15,21,13,10,15,9,9,17,21,8,281,16,9,12,15,9,17,10,10,10,9
10,9,13,10,13,10,9,9,10,13,9,11,7,14,16,10,11,238,10,10,10,13,13,16,9,13,94,12,12,10,8,13,8,9,10,13,17,21,8,8,12,15,13,14,16,8,14,11,8,13,234,12,9,11,0,10,11,21,11,21,11,11,16,16,15,13,22,26,8,15,8,9,10,9,8,17,16,7,15,9,10,9,10,13,9,11,13,8,8,11,21,22,11,21,17,15,12,10,9,9,15,9,17,21,13,11,10,9,8,8,12,7,9,16,16,15,15,13,9,10,21,13,15,209,7,8,9,16,14,13,9,13,8,8,9,11,16,10,9,10,17,9,15,9,21,9,13,13,10,10,16,11,13,10,10,13,11,10,15,13,10,17,11,11,10,8,21,9,16,8,15,13,7
11,14,12,7,12,288,9,14,12,12,9,8,12,12,8,278,9,10,12,10,9,15,11,12,8,12,9,11,16,7,12,12,11,8,10,9,8,19,11,8,11,11,15,120,8,8,12,9,24,12,10,16,14,10,10,0,8,19,12,9,10,8,11,11,24,8,10,9,222,18,18,10,18,12,11,8,10,12,7,12,10,9,8,12,10,12,12,18,11,8,9,10,8,19,8,10,19,232,14,9,18,8,71,19,12,12,114,11,10,12,15,12,12,12,8,14,24,12,8,9,9,12,11,11,12,8,8,11,14,12,11,9,18,186,8,12,14,8,10,9,8,14,14,9,19,14,12,15,171,9,12,8,8,9,18,12,9,88,10,8,8,8,10,9,191,8,9,8,14,194,24,12,12
8,9,23,8,11,8,9,8,9,23,9,9,9,18,9,8,95,8,9,11,8,12,10,9,9,11,18,14,20,8,9,23,14,13,11,11,11,12,13,8,20,14,12,8,9,8,18,110,18,23,18,20,9,17,11,8,0,8,202,12,8,9,9,9,9,14,9,18,8,14,14,11,8,23,73,14,8,9,14,23,8,9,8,23,9,10,14,14,13,10,64,16,9,12,14,8,8,7,13,9,14,13,8,8,14,225,8,13,9,120,12,9,23,11,9,8,9,23,22,14,12,23,14,8,11,188,13,9,8,23,13,14,13,8,13,8,10,9,9,16,14,13,8,9,8,13,23,8,8,14,9,9,14,14,9,10,9,11,8,14,8,14,8,18,8,8,12,9,10,8,9,10,11
10,10,10,10,10,19,10,9,19,10,10,9,19,8,8,19,8,21,19,11,12,9,13,19,30,10,8,18,30,10,14,10,18,8,11,10,8,345,18,10,19,10,9,19,15,10,8,10,12,10,11,30,11,16,21,19,8,0,8,216,16,8,15,15,12,9,14,8,19,11,18,12,11,10,12,11,16,22,11,15,10,12,9,10,12,8,9,18,18,8,128,22,9,296,13,15,151,11,18,12,10,8,19,345,9,8,8,8,14,8,8,22,10,8,30,10,12,10,8,9,161,10,11,21,10,8,8,15,10,10,8,13,18,19,8,8,30,9,12,9,11,10,10,10,330,18,10,9,8,9,22,9,10,9,13,9,11,8,15,10,9,13,10,8,8,10,254,30,30,19,12,9,19
11,9,23,11,11,12,9,8,9,23,9,9,9,18,9,12,8,16,9,16,8,12,15,9,9,14,18,12,10,18,10,23,12,13,8,14,11,12,13,26,10,12,12,14,9,26,18,12,162,23,18,9,18,9,11,12,202,8,0,12,9,9,9,9,48,9,10,18,14,12,12,16,15,23,217,26,9,9,18,23,11,16,8,23,16,10,14,12,13,10,12,10,9,12,14,14,8,7,18,16,12,13,14,8,14,338,19,13,10,264,12,9,23,19,9,8,111,23,22,11,12,23,28,16,11,78,13,9,9,23,13,14,13,14,13,17,10,9,16,16,26,18,8,16,8,13,23,9,10,11,9,9,9,11,15,10,9,19,28,9,12,26,8,18,19,26,12,9,10,14,18,10,19
10,14,17,10,12,9,14,9,22,17,14,19,22,15,8,9,77,21,22,11,9,8,13,22,7,12,15,8,7,10,16,15,11,18,11,12,8,269,11,14,18,8,8,9,15,14,15,132,15,17,15,7,11,15,21,9,12,216,12,0,12,9,15,15,15,8,16,15,9,8,8,14,11,17,8,14,12,22,11,9,10,14,9,17,14,7,12,8,11,7,250,16,19,251,13,15,22,8,11,14,8,18,9,229,12,12,8,18,16,9,13,22,9,8,7,8,15,17,9,9,283,15,8,21,7,12,18,15,10,17,18,8,11,9,18,8,7,9,14,9,11,11,11,14,201,11,15,8,8,9,22,19,15,9,13,12,9,8,15,15,9,13,10,15,8,14,338,8,7,9,15,12,11
11,15,15,66,12,10,12,8,9,15,12,21,9,16,8,10,7,12,9,8,8,17,8,15,9,11,16,9,9,71,17,15,9,12,8,11,7,16,9,21,9,9,17,10,128,21,11,17,16,17,16,9,12,282,11,10,8,16,9,12,0,15,59,145,10,17,17,16,10,14,9,8,13,15,9,7,282,9,10,15,166,11,15,15,8,8,10,9,9,8,8,17,8,15,8,9,16,7,9,11,9,11,10,16,10,9,9,12,17,9,17,9,15,9,9,12,10,16,15,9,12,15,14,12,12,8,11,98,21,15,11,10,9,10,11,11,9,14,8,9,7,11,12,12,16,9,17,17,11,9,30,21,15,9,13,10,15,9,9,17,8,8,226,16,9,12,15,9,9,10,10,10,9
11,8,80,11,11,8,8,10,29,10,8,15,29,9,10,8,10,11,29,11,11,13,9,29,11,11,9,13,12,11,19,13,13,16,11,115,20,8,13,10,16,13,13,7,15,10,9,10,8,9,12,12,13,15,11,8,9,8,9,9,15,0,29,15,12,13,8,12,20,8,13,11,9,29,12,20,15,29,8,139,8,11,10,47,11,12,9,13,13,12,10,8,15,8,20,8,27,11,13,11,13,16,8,8,9,9,9,16,8,7,15,29,162,9,11,27,12,13,186,17,9,13,8,13,11,10,16,15,10,9,16,9,13,20,16,12,12,10,11,7,20,13,11,11,8,18,13,13,9,17,29,15,13,17,9,9,242,9,8,13,8,20,15,12,9,10,10,10,12,20,8,9,9
8,15,9,14,28,11,15,21,221,9,15,8,214,9,8,11,17,16,238,9,21,10,9,293,9,10,9,9,9,14,12,9,9,11,8,10,11,15,9,17,9,9,10,11,249,17,9,17,9,9,7,9,11,105,16,11,9,15,9,15,59,29,0,221,9,10,12,9,18,18,9,9,11,9,9,12,141,152,12,9,14,9,21,9,9,8,12,9,8,8,22,8,8,19,9,18,28,8,8,9,18,11,18,9,12,9,8,9,12,9,10,147,9,53,9,28,9,9,9,21,22,9,18,16,12,9,15,259,17,9,9,21,9,8,11,9,9,21,9,11,14,8,28,9,19,8,9,10,8,21,308,8,8,21,8,12,29,34,18,10,21,9,14,9,8,17,15,9,9,8,12,12,91
8,15,15,14,11,11,12,21,105,15,12,8,98,9,15,11,17,12,122,8,21,17,9,177,9,10,9,9,9,14,17,15,9,11,8,10,11,15,9,17,9,9,17,11,290,17,9,17,9,17,7,9,11,191,16,11,9,15,9,15,145,15,221,0,10,17,17,9,18,18,9,15,11,9,9,12,227,36,10,15,29,15,21,9,15,8,10,9,14,8,8,17,8,15,9,18,11,8,11,15,18,11,18,15,10,9,8,9,17,9,17,31,15,8,9,12,10,16,15,21,8,9,18,12,11,9,15,260,17,9,9,21,9,11,11,9,9,21,15,11,11,11,12,15,15,11,17,17,11,21,192,8,15,21,8,10,15,8,18,17,21,9,89,9,8,17,15,9,9,11,10,10,8
55,13,8,48,11,24,13,8,24,8,13,9,24,18,13,24,12,18,12,16,10,12,15,12,13,11,9,12,8,62,8,8,12,12,11,9,12,12,8,8,8,12,12,14,10,8,18,9,257,8,9,9,18,10,15,24,9,12,48,15,10,12,9,10,0,8,9,18,14,12,12,16,15,8,200,12,10,24,152,8,15,16,10,8,16,9,9,12,8,9,15,9,9,15,12,14,12,24,18,16,12,12,14,12,9,40,24,8,9,51,18,24,8,24,9,13,327,8,8,10,15,11,12,18,11,12,13,10,8,8,8,9,12,14,12,18,9,10,16,10,12,18,13,13,12,8,11,18,12,10,9,9,8,10,15,9,11,24,12,8,10,12,10,18,24,8,15,9,8,14,268,9,24
8,10,144,8,15,8,10,13,10,179,10,14,10,20,13,8,11,13,10,15,12,289,17,10,9,8,20,11,9,8,8,172,11,9,8,13,18,9,11,13,9,9,290,8,17,13,20,11,9,233,9,9,15,17,13,8,14,9,9,8,17,13,10,17,8,0,8,8,8,9,11,10,8,43,9,16,17,10,21,17,8,10,12,178,10,8,10,11,11,8,8,7,8,9,16,9,9,8,12,10,9,9,8,9,10,9,11,9,8,9,142,10,22,10,9,9,8,227,17,12,8,164,9,13,15,11,9,11,13,171,9,10,11,8,9,11,9,13,10,20,18,12,9,10,9,8,231,280,8,12,10,8,211,12,17,20,13,11,9,287,12,16,17,8,11,13,8,13,9,8,8,20,10
9,12,10,9,12,10,12,9,8,10,12,9,8,12,9,10,16,9,8,11,15,22,12,12,15,12,22,12,15,9,205,9,12,12,11,8,10,14,12,13,12,11,22,12,16,13,12,16,10,10,22,15,8,17,22,10,9,14,10,16,17,8,12,17,9,8,0,12,12,11,11,9,12,10,10,13,17,8,9,10,9,12,9,10,9,10,13,12,12,10,16,208,9,22,10,12,14,10,12,12,11,9,12,14,13,10,10,12,271,10,22,8,10,8,15,12,10,10,10,15,16,9,11,14,37,9,9,12,12,10,9,11,12,12,9,12,15,9,9,32,13,8,12,12,14,12,10,22,10,15,12,9,8,15,12,13,8,10,12,8,9,13,17,12,10,13,16,9,15,12,9,13,8
9,11,9,9,12,9,11,11,9,9,12,8,9,326,11,9,15,9,9,14,8,8,11,9,9,12,269,12,15,9,12,8,12,8,14,9,12,8,24,25,8,8,8,9,9,25,278,15,18,12,152,9,9,16,26,9,18,8,18,15,16,12,9,9,18,8,12,0,12,11,8,14,9,9,18,9,16,9,9,12,16,24,7,9,14,8,15,12,12,8,15,8,8,8,12,24,8,12,12,24,8,10,12,8,8,18,12,8,12,18,8,9,12,9,15,11,18,12,12,8,15,8,11,9,11,8,8,9,25,12,8,9,12,12,8,262,15,11,14,8,9,24,11,12,8,12,8,20,8,8,9,8,8,8,11,8,9,9,24,8,7,9,16,314,12,25,15,15,15,12,14,8,9
8,14,12,8,12,236,11,12,12,12,11,9,12,12,7,216,9,8,12,9,9,15,20,12,11,12,12,11,11,8,12,12,11,11,9,9,15,19,11,15,11,13,15,282,18,15,12,9,14,12,9,11,8,10,8,222,8,19,14,9,10,20,18,18,14,8,12,12,0,74,11,18,9,12,14,15,10,12,8,12,10,8,12,12,18,12,12,11,8,9,9,12,9,19,15,200,19,165,8,8,52,11,263,19,12,14,47,11,12,14,15,12,12,12,11,14,14,12,8,12,15,12,103,14,12,8,11,18,15,12,11,9,11,332,11,24,11,12,18,9,15,8,14,11,19,8,12,15,104,12,12,8,8,12,8,12,9,21,159,8,12,15,10,9,124,15,9,11,11,343,24,12,12
12,9,16,12,13,18,9,13,14,16,9,9,14,11,13,18,20,15,14,14,7,9,9,14,16,8,11,181,16,12,13,16,163,7,14,8,17,11,43,17,8,258,9,44,18,16,11,20,12,9,15,16,8,18,15,18,14,11,12,8,14,8,18,18,12,9,11,11,74,0,198,9,14,16,12,17,18,14,12,16,14,9,13,16,9,12,12,182,20,25,11,7,9,8,17,139,12,18,8,9,297,7,110,11,12,12,14,7,11,12,9,14,16,14,16,12,8,16,16,7,11,16,319,8,13,8,7,18,8,16,7,9,166,28,7,11,16,13,9,14,17,8,11,9,11,8,16,9,7,7,18,8,8,7,13,12,8,14,319,9,13,17,14,11,14,17,8,16,16,31,12,12,14
12,13,16,12,10,18,13,13,14,16,13,9,14,8,13,18,8,8,14,14,7,11,13,14,9,10,8,318,9,12,11,16,300,11,14,10,17,18,180,17,9,331,11,11,9,9,8,8,12,16,8,9,12,9,8,18,14,18,12,8,9,13,9,9,12,11,11,8,11,198,0,13,11,16,12,17,9,14,12,9,9,13,13,16,13,12,12,319,91,8,11,7,9,18,17,18,18,11,67,13,331,11,11,18,12,12,14,12,11,12,7,14,13,14,9,10,8,16,13,9,11,16,246,15,10,14,12,9,9,16,12,9,303,11,11,11,9,13,13,9,17,10,10,13,18,29,16,11,9,9,9,9,8,9,11,12,13,14,211,8,13,17,9,8,14,17,18,9,9,11,12,12,14
11,130,10,11,8,9,164,8,9,10,150,14,9,14,8,9,11,9,9,196,8,10,12,9,19,9,24,13,9,11,8,10,13,8,81,9,20,9,13,16,9,13,10,8,15,16,14,11,16,10,9,19,11,8,9,10,11,12,16,14,8,11,9,15,16,10,9,14,18,9,13,0,24,11,16,20,8,9,11,11,11,213,8,10,265,9,13,13,8,9,14,9,14,12,20,11,18,11,8,193,13,8,11,9,13,16,11,20,15,16,15,9,11,11,19,12,16,10,11,8,14,10,13,9,18,11,20,15,14,10,20,9,13,8,8,14,19,8,265,9,20,8,12,162,12,8,10,10,11,8,15,14,10,8,12,9,9,11,9,10,8,20,8,14,11,20,14,19,19,18,9,9,9
9,13,15,9,11,18,13,9,9,15,13,11,9,9,8,18,12,16,9,216,10,8,75,9,19,11,9,11,9,9,11,15,11,11,214,11,12,11,11,8,9,11,8,9,11,8,9,12,15,15,9,9,16,13,10,18,8,11,15,11,13,9,11,11,15,8,12,9,9,14,11,24,0,15,15,13,13,9,20,11,9,8,9,15,64,12,8,11,9,8,9,13,14,11,13,8,16,18,16,25,14,8,8,11,8,15,18,12,11,15,8,9,15,9,9,13,15,15,11,10,12,15,14,16,11,9,12,8,8,15,12,14,11,9,8,9,9,9,26,13,12,16,13,13,11,9,15,8,18,10,9,14,15,10,187,11,10,9,14,15,9,13,13,9,18,12,11,19,9,9,20,11,9
8,11,274,8,12,12,11,12,9,255,11,15,9,9,12,12,8,24,9,15,11,42,12,9,11,24,9,8,8,8,10,177,8,9,15,9,9,10,9,11,9,16,55,8,9,11,9,8,8,238,9,11,24,15,9,12,23,10,23,17,15,29,9,9,8,43,10,9,12,16,16,11,15,0,11,17,15,9,8,169,8,11,12,274,8,17,18,8,9,17,15,9,14,17,17,16,10,12,24,11,16,9,7,10,18,23,11,9,10,23,24,9,253,11,11,18,11,230,127,11,15,178,16,24,15,11,9,9,15,237,9,18,9,12,9,9,8,12,8,19,17,24,18,11,10,9,197,33,12,11,9,14,95,11,12,17,24,11,16,89,11,17,15,9,12,11,17,12,8,12,11,17,8
11,13,9,11,11,11,13,11,19,9,13,9,19,18,9,11,8,16,19,16,10,12,15,19,9,11,18,12,10,18,10,9,12,13,11,9,12,12,8,26,10,12,12,14,9,26,18,9,314,9,18,9,18,9,8,11,73,12,217,8,9,12,9,9,200,9,10,18,14,12,12,16,15,11,0,26,12,19,18,8,12,16,10,9,16,10,10,12,8,10,8,10,9,8,14,14,12,11,18,16,12,13,14,12,10,209,19,13,10,220,12,19,8,19,13,13,263,9,8,10,7,9,28,16,11,9,13,9,9,9,13,9,12,14,13,18,10,10,16,10,26,18,13,13,12,13,9,9,11,10,9,9,9,10,15,10,11,19,28,9,10,26,12,18,19,26,8,13,10,14,104,10,19
7,20,17,15,10,8,20,12,12,17,20,8,12,9,11,8,14,10,12,13,12,16,49,12,11,10,9,17,10,15,13,17,15,14,13,20,266,11,11,185,14,17,16,15,12,74,9,14,26,17,8,11,10,15,17,8,14,11,26,14,7,20,12,12,12,16,13,9,15,17,17,20,13,17,26,0,11,9,8,17,15,20,12,17,13,8,11,17,11,8,14,13,8,11,350,15,12,8,12,20,17,14,15,8,11,26,11,14,13,26,16,9,17,11,11,12,26,17,24,12,14,17,17,10,10,13,14,12,8,17,14,8,17,15,14,9,11,12,20,11,330,12,12,20,8,12,17,16,11,12,12,8,9,12,9,11,20,11,17,16,12,364,15,9,11,217,14,11,7,15,12,11,11
8,15,15,70,12,10,12,21,25,15,12,21,18,16,8,10,17,12,42,8,21,17,8,97,13,10,16,9,13,75,17,15,9,12,8,10,11,16,9,21,13,9,17,10,210,21,9,17,16,17,16,13,12,332,16,10,8,16,9,12,282,15,141,227,10,17,17,16,10,18,9,8,13,15,12,11,0,9,10,15,170,11,21,15,8,8,10,9,9,8,8,17,8,15,11,9,16,8,9,11,18,8,10,16,10,9,9,12,17,9,17,9,15,9,13,12,10,16,15,21,12,15,18,12,12,17,11,180,21,15,11,21,9,10,8,9,13,21,8,9,11,11,12,12,16,9,17,17,11,21,112,21,15,21,13,10,15,9,9,17,21,11,230,16,9,12,15,9,13,10,10,10,9
19,9,9,9,28,12,9,9,290,9,9,8,290,9,9,12,11,9,241,9,9,10,9,252,22,28,9,14,22,9,8,9,14,11,9,29,14,22,9,17,11,14,10,12,64,17,9,11,19,9,7,22,16,9,7,12,9,22,9,22,9,29,152,36,24,10,8,9,12,14,14,9,9,9,19,9,9,0,24,9,9,9,9,9,9,11,12,14,8,11,22,9,7,19,9,12,28,12,9,9,14,11,12,9,12,9,88,11,8,19,10,285,9,191,22,28,24,9,11,9,22,9,14,16,12,9,8,74,17,9,8,14,14,12,11,9,22,9,9,9,14,9,28,9,19,9,9,10,13,9,203,8,8,9,11,12,29,172,14,10,9,9,9,9,101,17,22,22,22,12,24,12,229
168,11,8,161,14,7,11,8,24,8,11,11,24,9,8,7,12,15,12,9,8,18,20,12,9,8,9,12,7,175,9,8,12,8,9,8,8,11,7,8,8,12,18,8,10,11,11,12,21,8,10,9,14,10,15,7,14,11,18,11,10,8,12,10,152,21,9,9,8,12,12,11,20,8,18,8,10,24,0,8,128,11,8,8,9,18,9,12,13,9,12,10,11,11,8,8,10,11,8,11,12,8,8,11,9,18,24,8,9,18,18,24,8,24,9,12,91,8,8,8,11,8,12,15,9,12,8,10,11,8,8,9,12,8,8,8,9,8,11,10,8,8,12,11,11,10,8,18,12,8,12,11,7,8,20,9,8,24,12,11,8,8,10,9,24,8,11,9,8,8,128,9,24
8,8,220,8,11,12,8,10,9,150,8,15,9,12,10,12,9,24,9,11,8,17,12,9,11,24,12,9,11,8,10,72,9,8,11,9,8,18,13,10,11,16,17,8,15,10,12,9,8,133,12,11,13,15,9,12,23,15,23,9,15,139,9,15,8,17,10,12,12,16,9,11,11,169,8,17,15,9,8,0,8,11,10,187,11,12,18,9,13,12,9,9,15,17,17,16,18,12,13,11,16,14,10,18,18,23,11,8,10,23,24,9,279,11,11,18,11,125,237,11,9,73,16,13,11,9,7,15,10,132,8,18,9,12,14,12,8,10,11,19,17,13,18,11,17,13,92,17,12,11,9,15,17,11,12,12,91,11,16,17,11,17,15,12,12,10,9,10,8,12,8,12,15
